※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,,2025년01월,,,,,,,,,2025년02월,,,,,,,,,2025년03월,,,,,,,,,2025년04월,,,,,,,,,2025년05월,,,,,,,,,2025년06월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
2614000000,부산광역시 서구 ,"49,503","53,685","103,188","49,454","53,611","103,065",-49,-74,-123,"49,454","53,611","103,065","49,431","53,564","102,995",-23,-47,-70,"49,431","53,564","102,995","49,334","53,557","102,891",-97,-7,-104,"49,334","53,557","102,891","49,308","53,455","102,763",-26,-102,-128,"49,308","53,455","102,763","49,258","53,423","102,681",-50,-32,-82,"49,258","53,423","102,681","49,203","53,378","102,581",-55,-45,-100
2617000000,부산광역시 동구 ,"41,709","44,202","85,911","41,669","44,188","85,857",-40,-14,-54,"41,669","44,188","85,857","41,618","44,137","85,755",-51,-51,-102,"41,618","44,137","85,755","41,529","44,030","85,559",-89,-107,-196,"41,529","44,030","85,559","41,351","43,863","85,214",-178,-167,-345,"41,351","43,863","85,214","41,182","43,715","84,897",-169,-148,-317,"41,182","43,715","84,897","41,079","43,574","84,653",-103,-141,-244
2620000000,부산광역시 영도구 ,"50,912","52,825","103,737","50,766","52,737","103,503",-146,-88,-234,"50,766","52,737","103,503","50,645","52,623","103,268",-121,-114,-235,"50,645","52,623","103,268","50,529","52,503","103,032",-116,-120,-236,"50,529","52,503","103,032","50,414","52,405","102,819",-115,-98,-213,"50,414","52,405","102,819","50,359","52,360","102,719",-55,-45,-100,"50,359","52,360","102,719","50,249","52,260","102,509",-110,-100,-210
2623000000,부산광역시 부산진구 ,"172,115","187,166","359,281","171,994","187,156","359,150",-121,-10,-131,"171,994","187,156","359,150","172,950","188,250","361,200",956,"1,094","2,050","172,950","188,250","361,200","173,556","188,977","362,533",606,727,"1,333","173,556","188,977","362,533","174,081","189,676","363,757",525,699,"1,224","174,081","189,676","363,757","174,454","190,086","364,540",373,410,783,"174,454","190,086","364,540","174,519","190,188","364,707",65,102,167
2626000000,부산광역시 동래구 ,"132,236","142,134","274,370","132,444","142,399","274,843",208,265,473,"132,444","142,399","274,843","132,468","142,439","274,907",24,40,64,"132,468","142,439","274,907","132,398","142,386","274,784",-70,-53,-123,"132,398","142,386","274,784","132,292","142,366","274,658",-106,-20,-126,"132,292","142,366","274,658","132,322","142,341","274,663",30,-25,5,"132,322","142,341","274,663","132,226","142,247","274,473",-96,-94,-190
2629000000,부산광역시 남구 ,"123,837","130,661","254,498","123,515","130,455","253,970",-322,-206,-528,"123,515","130,455","253,970","123,518","130,488","254,006",3,33,36,"123,518","130,488","254,006","123,330","130,283","253,613",-188,-205,-393,"123,330","130,283","253,613","123,171","130,088","253,259",-159,-195,-354,"123,171","130,088","253,259","122,907","129,922","252,829",-264,-166,-430,"122,907","129,922","252,829","122,634","129,748","252,382",-273,-174,-447
2632000000,부산광역시 북구 ,"131,353","136,339","267,692","131,133","136,154","267,287",-220,-185,-405,"131,133","136,154","267,287","130,797","135,790","266,587",-336,-364,-700,"130,797","135,790","266,587","130,466","135,549","266,015",-331,-241,-572,"130,466","135,549","266,015","130,248","135,332","265,580",-218,-217,-435,"130,248","135,332","265,580","130,109","135,128","265,237",-139,-204,-343,"130,109","135,128","265,237","129,906","134,966","264,872",-203,-162,-365
2635000000,부산광역시 해운대구 ,"180,283","196,121","376,404","180,186","196,027","376,213",-97,-94,-191,"180,186","196,027","376,213","179,920","195,757","375,677",-266,-270,-536,"179,920","195,757","375,677","179,704","195,523","375,227",-216,-234,-450,"179,704","195,523","375,227","179,407","195,315","374,722",-297,-208,-505,"179,407","195,315","374,722","179,183","195,138","374,321",-224,-177,-401,"179,183","195,138","374,321","179,109","194,980","374,089",-74,-158,-232
2638000000,부산광역시 사하구 ,"145,062","147,429","292,491","144,881","147,236","292,117",-181,-193,-374,"144,881","147,236","292,117","144,691","147,000","291,691",-190,-236,-426,"144,691","147,000","291,691","144,450","146,796","291,246",-241,-204,-445,"144,450","146,796","291,246","144,217","146,540","290,757",-233,-256,-489,"144,217","146,540","290,757","143,872","146,216","290,088",-345,-324,-669,"143,872","146,216","290,088","143,570","145,862","289,432",-302,-354,-656
2641000000,부산광역시 금정구 ,"102,206","107,726","209,932","101,891","107,435","209,326",-315,-291,-606,"101,891","107,435","209,326","101,959","107,555","209,514",68,120,188,"101,959","107,555","209,514","101,728","107,357","209,085",-231,-198,-429,"101,728","107,357","209,085","101,577","107,193","208,770",-151,-164,-315,"101,577","107,193","208,770","101,441","107,034","208,475",-136,-159,-295,"101,441","107,034","208,475","101,259","106,957","208,216",-182,-77,-259
2644000000,부산광역시 강서구 ,"73,956","68,833","142,789","73,992","68,877","142,869",36,44,80,"73,992","68,877","142,869","73,927","68,879","142,806",-65,2,-63,"73,927","68,879","142,806","73,869","68,834","142,703",-58,-45,-103,"73,869","68,834","142,703","73,824","68,796","142,620",-45,-38,-83,"73,824","68,796","142,620","74,403","69,424","143,827",579,628,"1,207","74,403","69,424","143,827","75,100","70,107","145,207",697,683,"1,380"
